nom_commune;latitude;longitude
Lillemer;48.566667;-1.866667
Miniac-Morvan;48.516667;-1.9
Mont-Dol;48.566667;-1.766667
Pleine-Fougères;48.533333;-1.566667
Plerguer;48.533333;-1.85
Pleurtuit;48.583333;-2.066667
Roz-Landrieux;48.533333;-1.833333
Roz-sur-Couesnon;48.583333;-1.6
Sains;48.55;-1.583333
Saint-Benoît-des-Ondes;48.616667;-1.85
Saint-Briac-sur-Mer;48.633333;-2.133333
Saint-Broladre;48.583333;-1.65
Saint-Coulomb;48.683333;-1.9
Saint-Georges-de-Gréhaigne;48.566667;-1.55
Saint-Guinoux;48.583333;-1.883333
Saint-Jouan-des-Guérets;48.6;-1.966667
Saint-Lunaire;48.633333;-2.116667
Saint-Malo;48.65;-2.016667
Saint-Marcan;48.583333;-1.633333
Saint-Méloir-des-Ondes;48.65;-1.9
Saint-Père;48.583333;-1.916667
Saint-Suliac;48.566667;-1.966667
Sougéal;48.516667;-1.516667
Trans-la-Forêt;48.5;-1.6
Vieux-Viel;48.516667;-1.55
Ardentes;46.75;1.833333
Arthon;46.683333;1.7
Buxières-d'Aillac;46.633333;1.75
Châteauroux;46.816667;1.7
Déols;46.833333;1.7
Diors;46.816667;1.816667
Etrechet;46.766667;1.766667
Jeu-les-Bois;46.666667;1.8
La Pérouille;46.683333;1.516667
Le Poinçonnet;46.766667;1.716667
Luant;46.733333;1.55
Mâron;46.8;1.866667
Montierchaume;46.866667;1.766667
Niherne;46.833333;1.566667
Saint-Maur;46.8;1.633333
Sassierges-Saint-Germain;46.766667;1.9
Velles;46.683333;1.65
Villers-les-Ormes;46.866667;1.633333
Aigurande;46.433333;1.833333
Aize;47.1;1.7
Ambrault;46.783333;1.966667
Anjouin;47.2;1.783333
Argenton-sur-Creuse;46.583333;1.516667
Badecon-le-Pin;46.516667;1.583333
Bagneux;47.183333;1.75
Baraize;46.483333;1.566667
Bazaiges;46.5;1.533333
Bommiers;;
Bouesse;46.616667;1.683333
Briantes;46.55;2.016667
Brives;46.85;1.95
Buxeuil;47.133333;1.683333
Ceaulmont;46.516667;1.583333
Celon;46.516667;1.5
Chabris;47.25;1.65
Champillet;46.55;2.116667
Chasseneuil;46.633333;1.483333
Chassignolles;46.533333;1.933333
Chavin;46.566667;1.616667
Chouday;46.916667;2.066667
Cluis;46.55;1.75
Condé;;
Crevant;46.366667;2.516667
Crozon-sur-Vauvre;46.483333;1.866667
Cuzion;46.483333;1.6
Diou;47.05;2.05
Dun-le-Poëlier;47.2;1.75
Eguzon-Chantôme;;
Feusines;46.516667;2.1
Fontenay;47.05;1.733333
Fougerolles;46.566667;1.866667
Gargilesse-Dampierre;46.516667;1.6
Giroux;47.066667;1.9
Gournay;46.583333;1.733333
Guilly;47.066667;1.716667
Issoudun;46.95;2
La Berthenoux;46.65;2.066667
La Buxerette;46.5;1.8
La Champenoise;46.933333;1.8
La Chapelle-Saint-Laurian;47.05;1.783333
La Châtre;46.583333;1.983333
Lacs;46.583333;2.016667
La Motte-Feuilly;46.533333;2.083333
Le Magny;46.55;1.966667
Le Menoux;46.55;1.566667
Le Pêchereau;46.583333;1.55
Le Pont-Chrétien-Chabenet;46.616667;1.466667
Les Bordes;;
Lignerolles;46.483333;2.133333
Liniez;47.016667;1.75
Lizeray;46.966667;1.9
Lourdoueix-Saint-Michel;46.433333;1.733333
Lourouer-Saint-Laurent;46.633333;2.016667
Luçay-le-Libre;47.083333;1.9
Lys-Saint-Georges;;
Maillet;46.566667;1.683333
Malicornay;46.583333;1.65
Menetou-sur-Nahon;47.216667;1.65
Ménétréols-sous-Vatan;47.016667;1.85
Mers-sur-Indre;46.65;1.883333
Meunet-Planches;46.816667;1.95
Meunet-sur-Vatan;47.083333;1.85
Migny;47.016667;2.066667
Montchevrier;46.483333;1.75
Montgivray;46.6;1.983333
Montipouret;46.65;1.9
Montlevicq;;
Mosnay;46.616667;1.6
Mouhers;46.566667;1.783333
Néret;46.566667;2.15
Neuvy-Pailloux;46.883333;1.85
Neuvy-Saint-Sépulchre;46.6;1.816667
Nohant-Vic;;
Orsennes;46.483333;1.683333
Orville;;
Parpeçay;47.2;1.65
Paudy;47.033333;1.916667
Pérassay;46.466667;2.15
Pommiers;46.516667;1.65
Poulaines;47.15;1.666667
Pouligny-Notre-Dame;46.483333;2.016667
Pouligny-Saint-Martin;46.516667;2
Pruniers;;
Reboursin;47.1;1.816667
Reuilly;47.083333;2.05
Saint-Aoustrille;46.933333;1.933333
Saint-Août;46.716667;1.966667
Saint-Aubin;46.85;2.033333
Saint-Chartier;46.65;1.966667
Saint-Christophe-en-Bazelle;47.183333;1.716667
Saint-Christophe-en-Boucherie;;
Saint-Denis-de-Jouhet;46.533333;1.866667
Sainte-Cécile;47.183333;1.666667
Sainte-Fauste;46.85;1.866667
Sainte-Lizaigne;47;2.016667
Sainte-Sévère-sur-Indre;46.483333;2.066667
Saint-Florentin;47.066667;1.783333
Saint-Georges-sur-Arnon;47;2.1
Saint-Marcel;46.6;1.516667
Saint-Pierre-de-Jards;47.1;1.983333
Saint-Plantaire;46.458333;1.675
Saint-Valentin;46.95;1.866667
Sarzay;46.6;1.9
Sazeray;46.433333;2.05
Ségry;46.883333;2.083333
Sembleçay;47.216667;1.666667
Tendu;46.633333;1.55
Thevet-Saint-Julien;46.65;2.066667
Thizay;46.9;1.9
Tranzault;46.616667;1.85
Urciers;46.533333;2.133333
Varennes-sur-Fouzon;47.216667;1.6
Vatan;47.066667;1.816667
Verneuil-sur-Igneraie;46.65;2.016667
Vicq-Exemplet;46.633333;2.133333
Vigoulant;46.433333;2.066667
Vijon;46.433333;2.116667
Vouillon;46.816667;1.916667
Argy;46.933333;1.433333
Arpheuilles;46.9;1.266667
Azay-le-Ferron;46.85;1.066667
Baudres;47.05;1.566667
Beaulieu;;
Bélâbre;46.55;1.166667
Bonneuil;46.366667;1.233333
Bouges-le-Château;;
Bretagne;47;1.7
Brion;46.95;1.733333
Buzançais;46.883333;1.416667
Chaillac;46.433333;1.3
Chalais;46.533333;1.2
Châtillon-sur-Indre;46.983333;1.166667
Chazelet;46.516667;1.45
Chezelles;46.883333;1.566667
Chitray;46.616667;1.366667
Ciron;46.616667;1.25
Cléré-du-Bois;46.916667;1.1
Clion;46.933333;1.233333
Coings;46.883333;1.716667
Concremiers;46.6;1.016667
Douadic;46.7;1.116667
Dunet;46.466667;1.3
Ecueillé;47.083333;1.35
Faverolles;;
Fléré-la-Rivière;47.016667;1.1
Fontgombault;46.683333;0.983333
Fontguenand;47.216667;1.533333
Francillon;46.983333;1.55
Frédille;47;1.466667
Gehée;47.033333;1.5
Heugnes;;
Ingrandes;46.6;0.966667
Jeu-Maloches;47.033333;1.45
La Chapelle-Orthemale;46.833333;1.45
La Châtre-Langlin;46.416667;1.383333
Langé;47.066667;1.516667
La Vernelle;47.233333;1.533333
Le Blanc;46.633333;1.066667
Le Tranger;46.95;1.233333
Levroux;46.983333;1.616667
Lignac;46.466667;1.216667
Lingé;46.75;1.083333
Luçay-le-Mâle;47.116667;1.433333
Lurais;46.7;0.95
Lureuil;46.75;1.033333
Luzeret;46.55;1.4
Lye;47.216667;1.483333
Martizay;46.8;1.033333
Mauvières;46.566667;1.083333
Méobecq;46.733333;1.416667
Mérigny;46.616667;0.916667
Mézières-en-Brenne;46.816667;1.216667
Migné;46.716667;1.316667
Mouhet;46.383333;1.433333
Moulins-sur-Céphons;47.016667;1.55
Murs;46.9;1.15
Néons-sur-Creuse;46.733333;0.916667
Neuillay-les-Bois;46.766667;1.483333
Nuret-le-Ferron;46.666667;1.433333
Obterre;46.9;1.033333
Oulches;46.616667;1.3
Palluau-sur-Indre;46.95;1.316667
Parnac;46.45;1.45
Paulnay;46.85;1.15
Pellevoisin;46.983333;1.416667
Pouligny-Saint-Pierre;46.683333;1.033333
Préaux;47.016667;1.283333
Preuilly-la-Ville;46.683333;0.966667
Prissac;46.516667;1.316667
Rivarennes;46.616667;1.383333
Rosnay;46.7;1.216667
Roussines;46.466667;1.383333
Rouvres-les-Bois;47.066667;1.65
Ruffec;46.633333;1.166667
Sacierges-Saint-Martin;46.5;1.366667
Saint-Aigny;46.633333;1.016667
Saint-Benoît-du-Sault;46.45;1.4
Saint-Civran;46.5;1.4
Saint-Cyran-du-Jambot;47.016667;1.133333
Sainte-Gemme;46.85;1.333333
Saint-Gaultier;46.633333;1.416667
Saint-Genou;46.933333;1.333333
Saint-Gilles;46.483333;1.466667
Saint-Hilaire-sur-Benaize;46.566667;1.083333
Saint-Lactencin;46.883333;1.483333
Saint-Martin-de-Lamps;46.983333;1.516667
Saint-Médard;47;1.25
Saint-Michel-en-Brenne;46.8;1.166667
Saint-Pierre-de-Lamps;46.966667;1.5
Saulnay;46.866667;1.266667
Sauzelles;46.65;1
Selles-sur-Nahon;47;1.45
Sougé;46.95;1.483333
Thenay;46.633333;1.433333
Tilly;46.416667;1.2
Tournon-Saint-Martin;46.733333;0.95
Valençay;47.15;1.566667
Vendoeuvres;46.8;1.35
Veuil;47.116667;1.516667
Vicq-sur-Nahon;47.1;1.533333
Vigoux;46.516667;1.483333
Villedieu-sur-Indre;46.85;1.533333
Villegongis;46.9;1.583333
Villegouin;46.966667;1.383333
Villentrois;47.183333;1.466667
Villiers;;
Vineuil;46.9;1.633333
Tours;47.383333;0.683333
Amboise;47.416667;0.983333
Athée-sur-Cher;47.316667;0.916667
Autrèche;47.533333;1
Auzouer-en-Touraine;47.55;0.916667
Azay-sur-Cher;47.35;0.85
Bléré;47.333333;1
Cangey;47.466667;1.066667
Céré-la-Ronde;47.266667;1.183333
Chançay;47.45;0.866667
Chanceaux-sur-Choisille;47.466667;0.7
Chargé;47.433333;1.033333
Château-Renault;47.583333;0.916667
Chenonceaux;47.333333;1.066667
Chisseaux;47.333333;1.083333
Cigogné;47.25;0.933333
Civray-de-Touraine;47.333333;1.066667
Courçay;47.25;0.866667
Crotelles;47.55;0.833333
Dame-Marie-les-Bois;47.533333;1.033333
Dierre;47.35;0.95
Epeigné-les-Bois;47.3;1.1
Francueil;47.316667;1.083333
La Croix-en-Touraine;47.333333;0.983333
La Ferrière;;
Larçay;47.366667;0.783333
La Ville-aux-Dames;47.4;0.766667
Le Boulay;;
Les Hermites;47.666667;0.75
Limeray;47.466667;1.033333
Lussault-sur-Loire;47.4;0.916667
Luzillé;47.266667;1.066667
Monnaie;47.5;0.783333
Monthodon;47.65;0.833333
Montlouis-sur-Loire;47.383333;0.833333
Montreuil-en-Touraine;47.483333;0.95
Morand;47.566667;1.016667
Mosnes;47.45;1.1
Nazelles-Négron;;
Neuillé-le-Lierre;47.516667;0.916667
Neuville-sur-Brenne;;
Noizay;47.416667;0.9
Notre-Dame-d'Oé;47.45;0.716667
Nouzilly;47.55;0.75
Parçay-Meslay;47.433333;0.75
Pocé-sur-Cisse;47.433333;0.983333
Reugny;47.483333;0.883333
Rochecorbon;47.416667;0.75
Saint-Laurent-en-Gâtines;47.583333;0.783333
Saint-Martin-le-Beau;47.35;0.916667
Saint-Nicolas-des-Motets;47.583333;1.033333
Saint-Ouen-les-Vignes;47.466667;1
Saint-Règle;47.416667;1.05
Saunay;47.6;0.966667
Souvigny-de-Touraine;47.416667;1.083333
Sublaines;47.266667;1
Tours;47.383333;0.683333
Véretz;47.366667;0.8
Vernou-sur-Brenne;47.416667;0.85
Villedômer;47.55;0.883333
Vouvray;47.416667;0.8
Abilly;;
Artannes-sur-Indre;47.266667;0.6
Azay-sur-Indre;47.2;0.95
Barrou;46.866667;0.766667
Beaulieu-lès-Loches;47.116667;1.016667
Beaumont-Village;47.166667;1.2
Betz-le-Château;46.983333;0.916667
Bossay-sur-Claise;46.833333;0.95
Bossée;47.1;0.733333
Bournan;47.066667;0.733333
Boussay;46.833333;0.883333
Bridoré;47.016667;1.083333
Chambon;;
Chambourg-sur-Indre;47.183333;0.966667
Chambray-lès-Tours;47.333333;0.716667
Chanceaux-près-Loches;47.15;0.933333
Charnizay;46.916667;0.983333
Chaumussay;46.866667;0.85
Chédigny;47.2;1
Chemillé-sur-Indrois;47.15;1.166667
Ciran;47.066667;0.866667
Civray-sur-Esves;47.033333;0.716667
Cormery;47.266667;0.85
Cussay;47.016667;0.8
Descartes;;
Dolus-le-Sec;47.166667;0.9
Draché;47.05;0.616667
Esves-le-Moutier;47.033333;0.9
Esvres;47.283333;0.783333
Ferrière-Larçon;46.983333;0.883333
Ferrière-sur-Beaulieu;47.133333;1.033333
Genillé;47.183333;1.1
La Celle-Guenand;46.933333;0.9
La Celle-Saint-Avant;47.016667;0.6
La Chapelle-Blanche-Saint-Martin;47.083333;0.783333
La Guerche;46.883333;0.733333
Le Grand-Pressigny;46.916667;0.8
Le Liège;47.216667;1.1
Le Louroux;47.166667;0.783333
Le Petit-Pressigny;46.916667;0.916667
Ligueil;47.033333;0.816667
Loches;47.133333;1
Loché-sur-Indrois;47.083333;1.216667
Louans;47.183333;0.75
Manthelan;47.133333;0.783333
Marcé-sur-Esves;47.016667;0.65
Montbazon;47.283333;0.716667
Montrésor;47.15;1.2
Monts;47.283333;0.616667
Mouzay;47.083333;0.883333
Neuilly-le-Brignon;46.966667;0.783333
Nouans-les-Fontaines;47.133333;1.3
Orbigny;47.2;1.233333
Paulmy;46.983333;0.833333
Perrusson;47.1;1
Pont-de-Ruan;47.25;0.583333
Preuilly-sur-Claise;46.85;0.933333
Reignac-sur-Indre;47.216667;0.916667
Saint-Avertin;47.366667;0.733333
Saint-Bauld;47.183333;0.833333
Saint-Branchs;47.233333;0.766667
Saint-Flovier;46.95;1.033333
Saint-Hippolyte;47.05;1.1
Saint-Jean-Saint-Germain;47.083333;1.033333
Saint-Pierre-des-Corps;47.383333;0.733333
Saint-Quentin-sur-Indrois;;
Saint-Senoch;47.05;0.966667
Sennevières;47.1;1.083333
Sepmes;47.066667;0.666667
Sorigny;47.233333;0.7
Tauxigny;47.216667;0.833333
Tournon-Saint-Pierre;46.73718;0.95367
Truyes;47.266667;0.833333
Varennes;47.066667;0.916667
Veigné;47.283333;0.733333
Verneuil-sur-Indre;47.05;1.033333
Villedômain;47.05;1.25
Villeloin-Coulangé;47.133333;1.233333
Villeperdue;47.2;0.633333
Vou;47.083333;0.85
Yzeures-sur-Creuse;46.783333;0.866667
Anché;47.133333;0.3
Antogny le Tillac;;
Assay;;
Avoine;47.2;0.183333
Avon-les-Roches;47.15;0.45
Azay-le-Rideau;47.266667;0.466667
Ballan-Miré;47.333333;0.616667
Beaumont-en-Véron;47.2;0.183333
Berthenay;47.366667;0.516667
Braslou;47;0.383333
Braye-sous-Faye;47;0.35
Bréhémont;47.3;0.35
Brizay;47.1;0.4
Candes-Saint-Martin;47.216667;0.083333
Champigny-sur-Veude;47.066667;0.316667
Chaveignes;47.033333;0.35
Cheillé;47.266667;0.416667
Chezelles;47.05;0.433333
Chinon;47.166667;0.25
Cinais;47.15;0.166667
Courcoué;47.033333;0.383333
Couziers;47.15;0.083333
Cravant-les-Côteaux;47.15;0.35
Crissay-sur-Manse;47.133333;0.483333
Crouzilles;47.116667;0.45
Druye;47.316667;0.516667
Faye-la-Vineuse;46.95;0.333333
Huismes;47.233333;0.25
Jaulnay;46.95;0.416667
Joué-lès-Tours;47.35;0.666667
La Chapelle-aux-Naux;47.316667;0.416667
La Riche;47.383333;0.65
La Roche-Clermault;47.15;0.2
La Tour-Saint-Gelin;47.05;0.383333
Lémeré;47.083333;0.333333
Lerné;47.15;0.133333
Lignières-de-Touraine;47.3;0.416667
Ligré;47.116667;0.266667
L'Ile-Bouchard;47.116667;0.416667
Luzé;47.016667;0.433333
Maillé;47.05;0.583333
Marçay;47.1;0.216667
Marcilly-sur-Vienne;47.033333;0.533333
Marigny-Marmande;46.983333;0.483333
Neuil;47.166667;0.5
Nouâtre;47.05;0.55
Noyant-de-Touraine;47.1;0.55
Panzoult;47.133333;0.4
Parçay-sur-Vienne;47.1;0.466667
Ports;47.016667;0.55
Pouzay;47.083333;0.533333
Pussigny;46.983333;0.566667
Razines;46.966667;0.366667
Richelieu;47.016667;0.316667
Rigny-Ussé;47.25;0.3
Rilly-sur-Vienne;47.05;0.483333
Rivarennes;47.266667;0.35
Rivière;47.15;0.266667
Saché;47.233333;0.55
Saint-Benoît-la-Forêt;47.216667;0.316667
Sainte-Catherine-de-Fierbois;47.15;0.65
Sainte-Maure-de-Touraine;47.1;0.616667
Saint-Epain;47.133333;0.533333
Saint-Genouph;47.383333;0.6
Saint-Germain-sur-Vienne;47.2;0.1
Savigny-en-Véron;47.2;0.15
Savonnières;47.35;0.55
Sazilly;47.133333;0.333333
Seuilly;47.15;0.166667
Tavant;47.116667;0.383333
Theneuil;47.083333;0.433333
Thilouze;47.216667;0.583333
Thizay;;
Trogues;47.116667;0.5
Vallères;47.316667;0.466667
Verneuil-le-Château;47.033333;0.45
Villaines-les-Rochers;47.216667;0.5
Villandry;47.333333;0.516667
Ambillou;47.45;0.45
Avrillé-les-Ponceaux;47.4;0.283333
Beaumont-la-Ronce;47.566667;0.666667
Benais;47.283333;0.216667
Bourgueil;47.283333;0.166667
Braye-sur-Maulne;47.55;0.25
Brèches;47.566667;0.383333
Bueil-en-Touraine;;
Cerelles;47.5;0.683333
Channay-sur-Lathan;47.483333;0.266667
Charentilly;47.466667;0.616667
Château-la-Vallière;47.55;0.316667
Chemillé-sur-Dême;47.65;0.65
Chouzé-sur-Loire;47.25;0.133333
Cinq-Mars-la-Pile;47.35;0.466667
Cléré-les-Pins;47.416667;0.4
Continvoir;47.383333;0.216667
Couesmes;47.566667;0.35
Courcelles-de-Touraine;47.483333;0.3
Epeigné-sur-Dême;47.666667;0.616667
Fondettes;47.4;0.6
Gizeux;47.4;0.2
Hommes;47.433333;0.3
Ingrandes-de-Touraine;47.283333;0.266667
La Chapelle-sur-Loire;47.25;0.233333
La Membrolle-sur-Choisille;;
Langeais;47.333333;0.4
Les Essards;;
Louestault;47.616667;0.65
Lublé;47.516667;0.25
Luynes;47.383333;0.55
Marcilly-sur-Maulne;47.55;0.25
Marray;;
Mazières-de-Touraine;47.383333;0.433333
Mettray;47.45;0.65
Neuillé-Pont-Pierre;47.55;0.55
Neuvy-le-Roi;47.6;0.6
Pernay;47.45;0.5
Restigné;47.283333;0.233333
Rillé;47.45;0.25
Rouziers-de-Touraine;47.516667;0.65
Saint-Antoine-du-Rocher;47.5;0.633333
Saint-Aubin-le-Dépeint;47.633333;0.383333
Saint-Christophe-sur-le-Nais;47.616667;0.483333
Saint-Cyr-sur-Loire;47.4;0.666667
Saint-Etienne-de-Chigny;47.383333;0.533333
Saint-Laurent-de-Lin;47.5;0.25
Saint-Michel-sur-Loire;47.316667;0.35
Saint-Nicolas-de-Bourgueil;47.283333;0.116667
Saint-Paterne-Racan;47.6;0.483333
Saint-Patrice;47.283333;0.316667
Saint-Roch;47.45;0.583333
Savigné-sur-Lathan;47.45;0.316667
Semblançay;47.5;0.583333
Sonzay;47.533333;0.466667
Souvigné;47.516667;0.4
Tours;47.383333;0.683333
Villebourg;47.65;0.533333
Villiers-au-Bouin;47.566667;0.316667
Bernin;45.266667;5.866667
Biviers;45.233333;5.8
Corenc;45.216667;5.766667
Grenoble;45.166667;5.716667
La Tronche;45.2;5.733333
Le Sappey-en-Chartreuse;45.266667;5.783333
Meylan;45.233333;5.783333
Montbonnot-Saint-Martin;45.233333;5.8
Saint-Ismier;45.25;5.833333
Saint-Nazaire-les-Eymes;;
Bresson;45.133333;5.75
Brié-et-Angonnes;45.116667;5.8
Champagnier;45.1;5.716667
Champ-sur-Drac;45.066667;5.733333
Chamrousse;45.133333;5.9
Echirolles;45.133333;5.716667
Eybens;45.15;5.75
Gières;45.183333;5.783333
Herbeys;45.133333;5.783333
Jarrie;45.116667;5.766667
Laffrey;45.033333;5.766667
Montchaboud;45.1;5.766667
Notre-Dame-de-Commiers;45.016667;5.7
Notre-Dame-de-Mésage;45.066667;5.766667
Poisat;45.15;5.766667
Saint-Barthélemy-de-Séchilienne;;
Saint-Georges-de-Commiers;45.033333;5.7
Saint-Jean-de-Vaulx;45.016667;5.75
Saint-Martin-d'Hères;45.166667;5.766667
Saint-Pierre-de-Mésage;45.05;5.766667
Séchilienne;45.066667;5.833333
Vaulnaveys-le-Bas;45.1;5.816667
Vaulnaveys-le-Haut;45.116667;5.8
Venon;45.166667;5.8
Vizille;45.083333;5.766667
Fontaine;45.183333;5.666667
Grenoble;45.166667;5.716667
Noyarey;45.25;5.633333
Sassenage;45.2;5.666667
Veurey-Voroize;45.266667;5.616667
Allemont;;
Ambel;44.816667;5.933333
Auris;45.05;6.083333
Autrans;45.166667;5.55
Avignonet;44.95;5.683333
Beaufin;44.783333;5.95
Besse;45.066667;6.166667
Chantelouve;;
Château-Bernard;44.983333;5.583333
Chichilianne;44.816667;5.566667
Cholonge;45;5.8
Claix;45.116667;5.666667
Clavans-en-Haut-Oisans;45.066667;6.15
Clelles;44.833333;5.616667
Cognet;44.883333;5.783333
Cordéac;44.833333;5.85
Cornillon-en-Trièves;44.833333;5.7
Corps;44.816667;5.95
Corrençon-en-Vercors;45.033333;5.533333
Engins;45.183333;5.616667
Entraigues;;
Fontaine;45.183333;5.666667
Gresse-en-Vercors;44.9;5.566667
Huez;45.083333;6.05
La Garde;;
Lalley;44.75;5.683333
La Morte;45.033333;5.85
La Motte-d'Aveillans;44.95;5.75
La Motte-Saint-Martin;44.95;5.716667
La Mure;;
Lans-en-Vercors;45.116667;5.583333
La Salette-Fallavaux;44.85;5.983333
La Salle-en-Beaumont;44.866667;5.866667
Lavaldens;44.983333;5.883333
La Valette;;
Lavars;44.85;5.666667
Le Bourg-d'Oisans;45.05;6.033333
Le Freney-d'Oisans;45.033333;6.116667
Le Gua;45.016667;5.616667
Le Monestier-du-Percy;44.8;5.65
Le Périer;44.933333;5.966667
Le Pont-de-Claix;45.116667;5.7
Les Côtes-de-Corps;;
Livet-et-Gavet;45.1;5.933333
Marcieu;44.916667;5.683333
Mayres-Savel;;
Méaudre;45.133333;5.533333
Mens;44.816667;5.75
Miribel-Lanchâtre;44.966667;5.616667
Mizoën;45.05;6.133333
Monestier-d'Ambel;44.783333;5.933333
Monestier-de-Clermont;44.9;5.633333
Mont-de-Lans;45.033333;6.133333
Monteynard;44.966667;5.7
Nantes-en-Ratier;;
Notre-Dame-de-Vaux;44.983333;5.75
Oris-en-Rattier;44.916667;5.866667
Ornon;45.05;5.983333
Oulles;45.083333;5.983333
Oz;45.133333;6.05
Pellafol;44.8;5.916667
Percy;;
Pierre-Châtel;44.95;5.766667
Ponsonnas;44.883333;5.8
Prébois;44.783333;5.7
Prunières;44.883333;5.766667
Quet-en-Beaumont;44.833333;5.866667
Roissard;44.883333;5.633333
Saint-Andéol;44.966667;5.55
Saint-Arey;44.866667;5.733333
Saint-Baudille-et-Pipet;44.783333;5.766667
Saint-Christophe-en-Oisans;44.966667;6.183333
Sainte-Luce;44.85;5.916667
Saint-Guillaume;44.95;5.583333
Saint-Honoré;44.933333;5.816667
Saint-Jean-d'Hérans;44.85;5.766667
Saint-Laurent-en-Beaumont;44.883333;5.85
Saint-Martin-de-Clelles;44.85;5.616667
Saint-Martin-de-la-Cluze;;
Saint-Maurice-en-Trièves;44.75;5.666667
Saint-Michel-en-Beaumont;44.866667;5.9
Saint-Michel-les-Portes;44.866667;5.6
Saint-Nizier-du-Moucherotte;45.166667;5.633333
Saint-Paul-de-Varces;45.066667;5.633333
Saint-Paul-lès-Monestier;44.933333;5.633333
Saint-Pierre-de-Méaroz;44.883333;5.816667
Saint-Sébastien;44.85;5.8
Saint-Théoffrey;44.983333;5.766667
Seyssinet-Pariset;45.166667;5.65
Seyssins;45.15;5.683333
Siévoz;44.9;5.833333
Sinard;44.95;5.65
Sousville;;
Susville;;
Treffort;;
Tréminis;44.75;5.766667
Valbonnais;44.9;5.9
Valjouffrey;;
Varces-Allières-et-Risset;;
Vaujany;45.15;6.083333
Vénosc;44.983333;6.116667
Vif;45.05;5.666667
Villard-de-Lans;45.066667;5.55
Villard-Notre-Dame;45.016667;6.05
Villard-Reculas;45.1;6.033333
Villard-Reymond;45.033333;6.016667
Villard-Saint-Christophe;44.966667;5.8
Allevard;45.4;6.066667
Barraux;45.433333;5.983333
Chamrousse;45.133333;5.9
Chapareillan;45.466667;5.966667
Charancieu;45.516667;5.566667
Crolles;45.283333;5.883333
Domène;45.2;5.833333
Entre-deux-Guiers;45.433333;5.75
Fontanil-Cornillon;45.25;5.666667
Froges;45.266667;5.916667
Goncelin;45.333333;5.983333
Hurtières;45.283333;5.966667
La Bâtie-Divisin;45.5;5.6
La Buissière;45.4;5.983333
La Chapelle-du-Bard;45.416667;6.1
La Combe-de-Lancey;45.233333;5.9
La Ferrière;45.316667;6.083333
La Flachère;;
La Pierre;45.291667;5.95
La Terrasse;45.333333;5.933333
Laval;45.25;5.933333
Le Champ-près-Froges;45.283333;5.933333
Le Cheylas;45.366667;6
Le Moutaret;45.433333;6.083333
Les Adrets;45.266667;5.966667
Le Touvet;45.35;5.95
Le Versoud;45.2;5.866667
Lumbin;45.316667;5.916667
Massieu;45.433333;5.583333
Merlas;45.45;5.666667
Miribel-les-Echelles;45.416667;5.7
Montferrat;45.483333;5.583333
Mont-Saint-Martin;45.266667;5.666667
Morêtel-de-Mailles;45.366667;6
Murianette;45.183333;5.816667
Paladru;45.466667;5.55
Pinsot;45.35;6.1
Pontcharra;45.433333;6.016667
Proveysieux;45.266667;5.7
Quaix-en-Chartreuse;;
Revel;45.183333;5.866667
Saint-Bernard;45.333333;5.9
Saint-Bueil;45.466667;5.683333
Saint-Christophe-sur-Guiers;45.433333;5.766667
Sainte-Agnès;45.233333;5.916667
Saint-Egrève;;
Sainte-Marie-d'Alloix;45.383333;5.966667
Sainte-Marie-du-Mont;45.4;5.933333
Saint-Geoire-en-Valdaine;45.45;5.633333
Saint-Hilaire;45.3;5.883333
Saint-Jean-le-Vieux;45.208333;5.883333
Saint-Joseph-de-Rivière;45.366667;5.683333
Saint-Laurent-du-Pont;45.383333;5.733333
Saint-Martin-d'Uriage;45.15;5.833333
Saint-Martin-le-Vinoux;45.2;5.716667
Saint-Maximin;45.416667;6.033333
Saint-Mury-Monteymond;45.216667;5.933333
Saint-Pancrasse;45.283333;5.866667
Saint-Pierre-d'Allevard;45.366667;6.05
Saint-Pierre-de-Chartreuse;45.333333;5.816667
Saint-Pierre-d'Entremont;;
Saint-Sulpice-des-Rivoires;45.466667;5.6
Saint-Vincent-de-Mercuze;45.366667;5.95
Sarcenas;45.266667;5.75
Tencin;45.316667;5.966667
Theys;45.3;6
Velanne;45.483333;5.633333
Villard-Bonnot;45.233333;5.883333
Voissant;45.483333;5.7
Annoisin-Chatelans;45.75;5.283333
Anthon;45.8;5.166667
Aoste;45.583333;5.6
Arandon;45.716667;5.433333
Bourgoin-Jallieu;45,59;5,28
Bouvesse-Quirieu;45.8;5.4
Brangues;45.7;5.533333
Cessieu;45.566667;5.366667
Chamagnieu;45.683333;5.166667
Charette;45.816667;5.366667
Charvieu-Chavagneux;;
Chavanoz;45.783333;5.166667
Chimilin;45.583333;5.6
Chozeau;45.7;5.216667
Corbelin;45.6;5.55
Courtenay;45.733333;5.383333
Crémieu;45.716667;5.25
Creys-Mépieu;;
Dizimieu;45.716667;5.3
Dolomieu;45.616667;5.5
Faverges-de-la-Tour;45.583333;5.516667
Fitilieu;45.55;5.566667
Frontonas;45.65;5.183333
Granieu;45.6;5.583333
Hières-sur-Amby;45.8;5.283333
Janneyrias;45.75;5.1
La Balme-les-Grottes;45.85;5.333333
La Bâtie-Montgascon;45.583333;5.533333
La Chapelle-de-la-Tour;45.583333;5.466667
La Tour-du-Pin;45.566667;5.45
Le Bouchage;45.666667;5.533333
